file,path,split_corr,data,G_x,ssr_x,G_y,ssr_y
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split51.csv,0.7949418224837782,,2.202010992656813,0.8290262893305902,2.1757692570361225,0.8256008183437785
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split52.csv,0.7572209813745603,,1.671074511526621,0.7363209938810945,2.5817289068031553,0.8695423728125286
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split53.csv,0.7056541027917176,,2.173722333641925,0.8253296095176612,1.883974667404404,0.78018888817973
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split54.csv,0.7319796311541374,,1.7483434343897608,0.7534945089589076,2.4403489660696005,0.8562248130606579
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split55.csv,0.7779274420308262,,2.415552663904746,0.8536919663030965,1.8944867561577168,0.7820914028719684
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split56.csv,0.9007158054236094,,2.0993955596168563,0.815070350458627,2.402225800145147,0.8523045394206039
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split57.csv,0.7859312275915069,,2.4064410065825705,0.8527453780233724,1.8650724491544433,0.7767107150331249
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split58.csv,0.8507690755558596,,1.6680253107765382,0.7356111970895356,2.395371443634691,0.8515836988413534
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split59.csv,0.79610506648434,,1.980304865986637,0.7968143481598741,2.559711353945207,0.8675868886303936
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split6.csv,0.79610506648434,,1.980304865986637,0.7968143481598741,2.559711353945207,0.8675868886303936
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split60.csv,0.8545191022610344,,2.146835863528028,0.8217120564199942,1.8546519023014267,0.7747612644435713
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split61.csv,0.7491786175490232,,1.7047480000625033,0.743994478061138,2.354338270881865,0.8471627762501237
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split62.csv,0.8861333181897347,,2.2138299313259107,0.8305384309249733,2.055262595914756,0.808579627191938
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split63.csv,0.790697817291073,,2.517621437529041,0.8637308421907786,1.8925436415741366,0.7817414231464151
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split64.csv,0.7945792683519323,,1.820993594627886,0.7683049338369071,2.537829879630563,0.8656018841169587
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split65.csv,0.8259109156688291,,1.9411036373490163,0.7902633242904807,2.2904334560466686,0.8398997238581023
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split66.csv,0.8824230198955971,,1.9512957249516496,0.7919940596192182,2.4651163377798713,0.8586931658867102
data-cache/Jones2014_GCSE070211data/split_halves.csv,data-cache/Jones2014_GCSE070211data/split-halves/split67.csv,0.7421636900214758,,2.230179658710518,0.8325995981243862,1.8556800775575129,0.7749546362118354
